GEOID,NAME,pop_total,youth_5_17,youth_10_19,youth_5_17_per_1k,youth_10_19_per_1k,services_ct,transit_stop_ct,services_ct_per_1k_10_19,services_ct_per_1k_5_17
06073000100,Census Tract 1; San Diego County; California,2746.0,360.0,310.0,131.09978150036417,112.89147851420248,7.0,7.0,22.580645161290324,19.444444444444443
06073013424,Census Tract 134.24; San Diego County; California,6647.0,1183.0,979.0,177.97502632766663,147.28448924326764,14.0,14.0,14.300306435137896,11.834319526627219
06073013425,Census Tract 134.25; San Diego County; California,1987.0,330.0,379.0,166.07951685958733,190.73980875692,0.0,0.0,0.0,0.0
06073013503,Census Tract 135.03; San Diego County; California,5992.0,1163.0,886.0,194.0921228304406,147.8638184245661,9.0,9.0,10.15801354401806,7.738607050730868
06073013504,Census Tract 135.04; San Diego County; California,3991.0,497.0,528.0,124.53019293410172,132.29766975695316,5.0,5.0,9.469696969696969,10.060362173038229
06073013505,Census Tract 135.05; San Diego County; California,5948.0,860.0,795.0,144.58641560188298,133.65837256220578,15.0,15.0,18.867924528301888,17.441860465116278
06073013506,Census Tract 135.06; San Diego County; California,4330.0,960.0,836.0,221.70900692840647,193.0715935334873,7.0,7.0,8.373205741626794,7.291666666666667
06073013601,Census Tract 136.01; San Diego County; California,5475.0,868.0,652.0,158.53881278538813,119.08675799086758,5.0,5.0,7.668711656441718,5.76036866359447
06073013604,Census Tract 136.04; San Diego County; California,6097.0,1032.0,685.0,169.26357224864688,112.35033623093324,5.0,5.0,7.299270072992701,4.844961240310077
06073013605,Census Tract 136.05; San Diego County; California,6286.0,1089.0,825.0,173.24212535793828,131.24403436207444,1.0,1.0,1.2121212121212122,0.9182736455463728
06073013607,Census Tract 136.07; San Diego County; California,2301.0,298.0,312.0,129.5089091699261,135.59322033898306,8.0,8.0,25.641025641025642,26.845637583892618
06073013608,Census Tract 136.08; San Diego County; California,3881.0,740.0,430.0,190.67250708580264,110.79618654985828,4.0,4.0,9.30232558139535,5.405405405405405
06073013701,Census Tract 137.01; San Diego County; California,2393.0,385.0,280.0,160.88591725867113,117.00793982448808,8.0,8.0,28.571428571428573,20.77922077922078
06073013702,Census Tract 137.02; San Diego County; California,5417.0,1015.0,832.0,187.3730847332472,153.59054827395238,4.0,4.0,4.8076923076923075,3.9408866995073892
06073013801,Census Tract 138.01; San Diego County; California,5522.0,839.0,629.0,151.9377037305324,113.90800434625136,8.0,8.0,12.718600953895072,9.535160905840286
06073013802,Census Tract 138.02; San Diego County; California,3261.0,610.0,551.0,187.05918429929469,168.96657467034652,4.0,4.0,7.259528130671506,6.557377049180328
06073013903,Census Tract 139.03; San Diego County; California,3928.0,796.0,604.0,202.64765784114053,153.76782077393077,6.0,6.0,9.933774834437086,7.5376884422110555
06073013905,Census Tract 139.05; San Diego County; California,4748.0,926.0,566.0,195.0294860994103,119.20808761583824,0.0,0.0,0.0,0.0
06073013906,Census Tract 139.06; San Diego County; California,5022.0,906.0,668.0,180.4062126642772,133.0147351652728,7.0,7.0,10.479041916167665,7.72626931567329
06073013907,Census Tract 139.07; San Diego County; California,3718.0,603.0,421.0,162.18396987627756,113.2329209252286,0.0,0.0,0.0,0.0
06073013908,Census Tract 139.08; San Diego County; California,4133.0,791.0,537.0,191.38640212920396,129.9298330510525,12.0,12.0,22.3463687150838,15.170670037926675
06073013909,Census Tract 139.09; San Diego County; California,4872.0,591.0,542.0,121.30541871921184,111.247947454844,4.0,4.0,7.380073800738008,6.768189509306261
06073014001,Census Tract 140.01; San Diego County; California,5064.0,717.0,407.0,141.58767772511848,80.37124802527646,9.0,9.0,22.11302211302211,12.552301255230125
06073014002,Census Tract 140.02; San Diego County; California,4132.0,995.0,659.0,240.80348499515972,159.486931268151,11.0,11.0,16.69195751138088,11.055276381909549
06073014101,Census Tract 141.01; San Diego County; California,4050.0,403.0,273.0,99.50617283950618,67.4074074074074,5.0,5.0,18.315018315018314,12.40694789081886
06073014102,Census Tract 141.02; San Diego County; California,3368.0,660.0,679.0,195.9619952494062,201.60332541567695,8.0,8.0,11.782032400589102,12.121212121212121
06073014200,Census Tract 142; San Diego County; California,7177.0,999.0,919.0,139.19464957503135,128.04793089034416,14.0,14.0,15.233949945593036,14.014014014014014
06073014300,Census Tract 143; San Diego County; California,4510.0,1094.0,777.0,242.5720620842572,172.28381374722838,2.0,2.0,2.574002574002574,1.8281535648994516
06073014400,Census Tract 144; San Diego County; California,4439.0,841.0,599.0,189.45708492903807,134.9403018697905,23.0,23.0,38.397328881469114,27.348394768133176
06073014500,Census Tract 145; San Diego County; California,4019.0,843.0,739.0,209.75367006718088,183.8765862154765,3.0,3.0,4.059539918809202,3.5587188612099645
06073014601,Census Tract 146.01; San Diego County; California,4899.0,737.0,561.0,150.438865074505,114.51316595223516,16.0,16.0,28.520499108734402,21.709633649932158
06073014602,Census Tract 146.02; San Diego County; California,5300.0,857.0,548.0,161.69811320754718,103.39622641509432,7.0,7.0,12.773722627737227,8.168028004667445
06073014701,Census Tract 147.01; San Diego County; California,3698.0,512.0,433.0,138.4532179556517,117.09031909140076,3.0,3.0,6.928406466512702,5.859375
06073014702,Census Tract 147.02; San Diego County; California,4251.0,666.0,516.0,156.66901905434017,121.38320395201129,7.0,7.0,13.565891472868216,10.51051051051051
06073014803,Census Tract 148.03; San Diego County; California,4464.0,522.0,488.0,116.93548387096774,109.3189964157706,7.0,7.0,14.344262295081966,13.409961685823754
06073014804,Census Tract 148.04; San Diego County; California,4281.0,505.0,348.0,117.96309273534222,81.28941836019622,7.0,7.0,20.114942528735632,13.861386138613861
06073014805,Census Tract 148.05; San Diego County; California,5170.0,628.0,421.0,121.47001934235976,81.43133462282398,7.0,7.0,16.6270783847981,11.146496815286625
06073014806,Census Tract 148.06; San Diego County; California,3166.0,342.0,250.0,108.0227416298168,78.96399241945673,7.0,7.0,28.0,20.46783625730994
06073014901,Census Tract 149.01; San Diego County; California,4854.0,686.0,570.0,141.32674083230324,117.42892459826948,1.0,1.0,1.7543859649122806,1.4577259475218658
06073014902,Census Tract 149.02; San Diego County; California,3004.0,240.0,196.0,79.89347536617844,65.24633821571238,14.0,14.0,71.42857142857143,58.333333333333336
06073015001,Census Tract 150.01; San Diego County; California,4466.0,685.0,309.0,153.38110165696372,69.18943125839678,1.0,1.0,3.236245954692557,1.4598540145985401
06073015002,Census Tract 150.02; San Diego County; California,2876.0,612.0,416.0,212.79554937413073,144.6453407510431,12.0,12.0,28.846153846153847,19.607843137254903
06073015100,Census Tract 151; San Diego County; California,4937.0,930.0,689.0,188.3735061778408,139.55843629734656,0.0,0.0,0.0,0.0
06073015200,Census Tract 152; San Diego County; California,3955.0,429.0,342.0,108.47029077117573,86.47281921618205,0.0,0.0,0.0,0.0
06073015301,Census Tract 153.01; San Diego County; California,3591.0,508.0,476.0,141.4647730437204,132.55360623781675,4.0,4.0,8.403361344537815,7.874015748031496
06073015302,Census Tract 153.02; San Diego County; California,4448.0,652.0,458.0,146.58273381294964,102.96762589928058,3.0,3.0,6.550218340611353,4.601226993865031
06073015403,Census Tract 154.03; San Diego County; California,2700.0,505.0,349.0,187.03703703703704,129.25925925925927,0.0,0.0,0.0,0.0
06073015405,Census Tract 154.05; San Diego County; California,5653.0,1011.0,838.0,178.84309216345304,148.23987263399965,4.0,4.0,4.77326968973747,3.9564787339268053
06073015406,Census Tract 154.06; San Diego County; California,2628.0,323.0,319.0,122.90715372907154,121.38508371385085,0.0,0.0,0.0,0.0
06073015407,Census Tract 154.07; San Diego County; California,3627.0,525.0,345.0,144.74772539288668,95.11993382961126,4.0,4.0,11.594202898550725,7.619047619047619
06073015408,Census Tract 154.08; San Diego County; California,4107.0,508.0,400.0,123.69125882639396,97.39469198928658,7.0,7.0,17.5,13.779527559055119
06073015501,Census Tract 155.01; San Diego County; California,5591.0,840.0,834.0,150.2414594884636,149.16830620640314,16.0,16.0,19.18465227817746,19.047619047619047
06073015502,Census Tract 155.02; San Diego County; California,3033.0,502.0,416.0,165.51269370260468,137.1579294427959,1.0,1.0,2.4038461538461537,1.9920318725099602
06073015601,Census Tract 156.01; San Diego County; California,5912.0,1117.0,936.0,188.93775372124492,158.32205683355886,5.0,5.0,5.3418803418803416,4.476275738585497
06073015602,Census Tract 156.02; San Diego County; California,2756.0,552.0,463.0,200.29027576197387,167.99709724238025,0.0,0.0,0.0,0.0
06073015701,Census Tract 157.01; San Diego County; California,6362.0,1227.0,978.0,192.86387928324427,153.72524363407734,13.0,13.0,13.292433537832311,10.594947025264874
06073015704,Census Tract 157.04; San Diego County; California,4730.0,820.0,640.0,173.3615221987315,135.30655391120507,11.0,11.0,17.1875,13.414634146341463
06073015705,Census Tract 157.05; San Diego County; California,4270.0,672.0,531.0,157.37704918032787,124.35597189695552,3.0,3.0,5.649717514124294,4.464285714285714
06073015706,Census Tract 157.06; San Diego County; California,2551.0,619.0,334.0,242.6499411995296,130.92904743237946,3.0,3.0,8.982035928143713,4.846526655896607
06073015801,Census Tract 158.01; San Diego County; California,3657.0,662.0,500.0,181.02269619907028,136.7240907847963,3.0,3.0,6.0,4.531722054380665
06073015802,Census Tract 158.02; San Diego County; California,4276.0,533.0,522.0,124.64920486435922,122.07670720299345,15.0,15.0,28.735632183908045,28.142589118198874
06073015901,Census Tract 159.01; San Diego County; California,3751.0,920.0,640.0,245.267928552386,170.62116768861637,5.0,5.0,7.8125,5.434782608695652
06073015902,Census Tract 159.02; San Diego County; California,5435.0,1001.0,717.0,184.1766329346826,131.92272309107636,5.0,5.0,6.97350069735007,4.995004995004995
06073016000,Census Tract 160; San Diego County; California,2365.0,291.0,195.0,123.04439746300211,82.45243128964059,17.0,17.0,87.17948717948718,58.419243986254294
06073016100,Census Tract 161; San Diego County; California,6412.0,944.0,758.0,147.2239550842171,118.21584529008108,5.0,5.0,6.596306068601583,5.296610169491525
06073016201,Census Tract 162.01; San Diego County; California,5444.0,990.0,571.0,181.85157972079352,104.88611315209404,3.0,3.0,5.253940455341506,3.0303030303030303
06073016202,Census Tract 162.02; San Diego County; California,3923.0,871.0,663.0,222.02396125414225,169.00331379046648,25.0,25.0,37.70739064856712,28.70264064293915
06073016301,Census Tract 163.01; San Diego County; California,4886.0,802.0,587.0,164.1424478100696,120.13917314776914,7.0,7.0,11.925042589437819,8.728179551122194
06073016302,Census Tract 163.02; San Diego County; California,5784.0,1520.0,1023.0,262.7939142461964,176.86721991701245,6.0,6.0,5.865102639296188,3.9473684210526314
06073016401,Census Tract 164.01; San Diego County; California,5410.0,863.0,786.0,159.51940850277265,145.28650646950092,11.0,11.0,13.994910941475826,12.746234067207416
06073016403,Census Tract 164.03; San Diego County; California,5428.0,1334.0,940.0,245.7627118644068,173.17612380250551,5.0,5.0,5.319148936170213,3.7481259370314843
06073016404,Census Tract 164.04; San Diego County; California,4092.0,709.0,480.0,173.26490713587486,117.30205278592376,6.0,6.0,12.5,8.46262341325811
06073016502,Census Tract 165.02; San Diego County; California,8034.0,1439.0,1051.0,179.11376649240728,130.81901916853374,8.0,8.0,7.611798287345385,5.559416261292564
06073016503,Census Tract 165.03; San Diego County; California,2934.0,555.0,373.0,189.16155419222903,127.13019768234491,7.0,7.0,18.766756032171582,12.612612612612613
06073016504,Census Tract 165.04; San Diego County; California,6734.0,1025.0,748.0,152.21265221265222,111.07811107811108,15.0,15.0,20.053475935828878,14.634146341463415
06073016606,Census Tract 166.06; San Diego County; California,3634.0,510.0,407.0,140.34122179416622,111.9977985690699,9.0,9.0,22.11302211302211,17.647058823529413
06073016607,Census Tract 166.07; San Diego County; California,7054.0,989.0,690.0,140.2041394953218,97.81684150836404,0.0,0.0,0.0,0.0
06073016608,Census Tract 166.08; San Diego County; California,2646.0,464.0,356.0,175.35903250188966,134.5427059712774,0.0,0.0,0.0,0.0
06073016609,Census Tract 166.09; San Diego County; California,5935.0,1014.0,733.0,170.8508845829823,123.50463352990732,5.0,5.0,6.8212824010914055,4.930966469428008
06073016610,Census Tract 166.10; San Diego County; California,4560.0,942.0,764.0,206.57894736842104,167.5438596491228,5.0,5.0,6.544502617801047,5.307855626326964
06073016613,Census Tract 166.13; San Diego County; California,1939.0,338.0,264.0,174.3166580711707,136.15265600825168,6.0,6.0,22.727272727272727,17.75147928994083
06073016614,Census Tract 166.14; San Diego County; California,3874.0,633.0,441.0,163.39700567888488,113.83582860092928,5.0,5.0,11.337868480725623,7.898894154818326
06073016615,Census Tract 166.15; San Diego County; California,4151.0,510.0,348.0,122.86196097325946,83.83522042881233,16.0,16.0,45.97701149425287,31.372549019607842
06073016616,Census Tract 166.16; San Diego County; California,3669.0,754.0,563.0,205.5055873535023,153.4478059416735,1.0,1.0,1.7761989342806395,1.3262599469496021
06073016617,Census Tract 166.17; San Diego County; California,3705.0,485.0,364.0,130.90418353576248,98.24561403508773,6.0,6.0,16.483516483516482,12.371134020618557
06073016618,Census Tract 166.18; San Diego County; California,3592.0,458.0,330.0,127.50556792873051,91.87082405345213,0.0,0.0,0.0,0.0
06073016619,Census Tract 166.19; San Diego County; California,4508.0,450.0,292.0,99.82253771073648,64.773735581189,1.0,1.0,3.4246575342465753,2.2222222222222223
06073016620,Census Tract 166.20; San Diego County; California,2441.0,357.0,159.0,146.25153625563294,65.1372388365424,0.0,0.0,0.0,0.0
06073016621,Census Tract 166.21; San Diego County; California,4064.0,665.0,317.0,163.63188976377953,78.00196850393701,0.0,0.0,0.0,0.0
06073016703,Census Tract 167.03; San Diego County; California,2986.0,803.0,402.0,268.92163429336904,134.62826523777628,0.0,0.0,0.0,0.0
06073016704,Census Tract 167.04; San Diego County; California,7549.0,1603.0,1181.0,212.34600609352233,156.44456219366805,8.0,8.0,6.7739204064352245,4.990642545227698
06073016705,Census Tract 167.05; San Diego County; California,4893.0,1083.0,742.0,221.33660331085224,151.64520743919886,14.0,14.0,18.867924528301888,12.927054478301015
06073016706,Census Tract 167.06; San Diego County; California,2870.0,589.0,578.0,205.22648083623693,201.39372822299651,3.0,3.0,5.190311418685121,5.093378607809847
06073016804,Census Tract 168.04; San Diego County; California,8903.0,1719.0,1281.0,193.08098393799844,143.8840840166236,7.0,7.0,5.46448087431694,4.072134962187318
06073016806,Census Tract 168.06; San Diego County; California,4172.0,754.0,520.0,180.72866730584852,124.64046021093002,6.0,6.0,11.538461538461538,7.957559681697613
06073016807,Census Tract 168.07; San Diego County; California,8221.0,1317.0,1136.0,160.19948911324656,138.1827028342051,8.0,8.0,7.042253521126761,6.074411541381929
06073016809,Census Tract 168.09; San Diego County; California,5539.0,1185.0,951.0,213.9375338508756,171.69164109044954,18.0,18.0,18.92744479495268,15.189873417721518
06073016810,Census Tract 168.10; San Diego County; California,2980.0,533.0,485.0,178.85906040268458,162.751677852349,0.0,0.0,0.0,0.0
06073016811,Census Tract 168.11; San Diego County; California,4770.0,842.0,523.0,176.51991614255766,109.64360587002096,9.0,9.0,17.208413001912046,10.688836104513063
06073016812,Census Tract 168.12; San Diego County; California,2793.0,299.0,260.0,107.0533476548514,93.08986752595776,10.0,10.0,38.46153846153846,33.44481605351171
06073016813,Census Tract 168.13; San Diego County; California,3287.0,452.0,322.0,137.5114085792516,97.96166717371464,1.0,1.0,3.1055900621118013,2.2123893805309733
06073016901,Census Tract 169.01; San Diego County; California,7227.0,1007.0,875.0,139.3385913933859,121.07375121073753,0.0,0.0,0.0,0.0
06073016902,Census Tract 169.02; San Diego County; California,2395.0,296.0,241.0,123.59081419624218,100.62630480167014,0.0,0.0,0.0,0.0
06073017006,Census Tract 170.06; San Diego County; California,3214.0,605.0,286.0,188.23895457373987,88.98568761667704,2.0,2.0,6.993006993006993,3.3057851239669422
06073017009,Census Tract 170.09; San Diego County; California,4071.0,717.0,507.0,176.1238025055269,124.53942520265292,9.0,9.0,17.75147928994083,12.552301255230125
06073017010,Census Tract 170.10; San Diego County; California,3057.0,555.0,375.0,181.5505397448479,122.6692836113837,0.0,0.0,0.0,0.0
06073017014,Census Tract 170.14; San Diego County; California,2612.0,0.0,0.0,0.0,0.0,7.0,7.0,,
06073017018,Census Tract 170.18; San Diego County; California,4273.0,635.0,575.0,148.60753568921132,134.5658787736953,12.0,12.0,20.869565217391305,18.89763779527559
06073017020,Census Tract 170.20; San Diego County; California,4097.0,724.0,555.0,176.7146692701977,135.46497437149134,7.0,7.0,12.612612612612613,9.668508287292818
06073017021,Census Tract 170.21; San Diego County; California,3228.0,446.0,234.0,138.16604708798016,72.4907063197026,7.0,7.0,29.914529914529915,15.695067264573991
06073017022,Census Tract 170.22; San Diego County; California,5545.0,908.0,655.0,163.751127141569,118.1244364292155,14.0,14.0,21.374045801526716,15.418502202643172
06073017031,Census Tract 170.31; San Diego County; California,3451.0,645.0,374.0,186.90234714575485,108.3743842364532,7.0,7.0,18.71657754010695,10.852713178294573
06073017033,Census Tract 170.33; San Diego County; California,5723.0,1120.0,815.0,195.7015551284291,142.40782806220514,2.0,2.0,2.4539877300613497,1.7857142857142858
06073017034,Census Tract 170.34; San Diego County; California,5775.0,763.0,817.0,132.12121212121212,141.47186147186147,1.0,1.0,1.2239902080783354,1.3106159895150722
06073017035,Census Tract 170.35; San Diego County; California,3406.0,464.0,339.0,136.23018203170875,99.5302407516148,6.0,6.0,17.699115044247787,12.931034482758621
06073017036,Census Tract 170.36; San Diego County; California,2993.0,420.0,355.0,140.327430671567,118.61009021049117,1.0,1.0,2.816901408450704,2.380952380952381
06073017037,Census Tract 170.37; San Diego County; California,5400.0,1004.0,798.0,185.92592592592592,147.77777777777777,3.0,3.0,3.7593984962406015,2.9880478087649402
06073017039,Census Tract 170.39; San Diego County; California,6693.0,1053.0,934.0,157.32855221873598,139.548782309876,12.0,12.0,12.84796573875803,11.396011396011396
06073017040,Census Tract 170.40; San Diego County; California,4391.0,547.0,438.0,124.57299020724209,99.74948758824868,14.0,14.0,31.963470319634702,25.59414990859232
06073017041,Census Tract 170.41; San Diego County; California,5697.0,1152.0,591.0,202.2116903633491,103.73880989994734,17.0,17.0,28.764805414551606,14.756944444444445
06073017043,Census Tract 170.43; San Diego County; California,5963.0,1255.0,935.0,210.46453127620325,156.80026832131475,1.0,1.0,1.0695187165775402,0.796812749003984
06073017044,Census Tract 170.44; San Diego County; California,5584.0,1403.0,942.0,251.2535816618911,168.69627507163324,0.0,0.0,0.0,0.0
06073017045,Census Tract 170.45; San Diego County; California,2276.0,506.0,412.0,222.31985940246045,181.01933216168715,0.0,0.0,0.0,0.0
06073017046,Census Tract 170.46; San Diego County; California,3858.0,603.0,426.0,156.29860031104198,110.4199066874028,2.0,2.0,4.694835680751174,3.316749585406302
06073017047,Census Tract 170.47; San Diego County; California,4500.0,1056.0,933.0,234.66666666666663,207.33333333333337,0.0,0.0,0.0,0.0
06073017048,Census Tract 170.48; San Diego County; California,6281.0,1154.0,959.0,183.72870562012417,152.68269383856074,9.0,9.0,9.384775808133472,7.79896013864818
06073017049,Census Tract 170.49; San Diego County; California,2793.0,492.0,313.0,176.1546723952739,112.0658789831722,0.0,0.0,0.0,0.0
06073017050,Census Tract 170.50; San Diego County; California,2958.0,524.0,310.0,177.1467207572684,104.80054090601756,19.0,19.0,61.29032258064516,36.25954198473283
06073017051,Census Tract 170.51; San Diego County; California,4813.0,500.0,498.0,103.88531061707874,103.46976937461044,5.0,5.0,10.040160642570282,10.0
06073017052,Census Tract 170.52; San Diego County; California,4921.0,660.0,626.0,134.11908148750254,127.2099166836009,1.0,1.0,1.597444089456869,1.5151515151515151
06073017053,Census Tract 170.53; San Diego County; California,3687.0,707.0,570.0,191.75481421209656,154.59723352318957,0.0,0.0,0.0,0.0
06073017054,Census Tract 170.54; San Diego County; California,5839.0,892.0,695.0,152.76588456927556,119.02723069018668,7.0,7.0,10.071942446043165,7.8475336322869955
06073017055,Census Tract 170.55; San Diego County; California,5037.0,948.0,836.0,188.20726622989875,165.97180861623983,4.0,4.0,4.784688995215311,4.219409282700422
06073017056,Census Tract 170.56; San Diego County; California,4321.0,604.0,492.0,139.7824577644064,113.86253182133764,7.0,7.0,14.227642276422765,11.589403973509933
06073017057,Census Tract 170.57; San Diego County; California,3831.0,627.0,408.0,163.66483946750196,106.49960845732184,5.0,5.0,12.254901960784315,7.974481658692185
06073017058,Census Tract 170.58; San Diego County; California,4284.0,581.0,456.0,135.62091503267973,106.44257703081232,7.0,7.0,15.350877192982455,12.048192771084338
06073017059,Census Tract 170.59; San Diego County; California,3498.0,372.0,270.0,106.34648370497428,77.18696397941682,3.0,3.0,11.11111111111111,8.064516129032258
06073017060,Census Tract 170.60; San Diego County; California,3222.0,378.0,230.0,117.31843575418996,71.38423339540658,0.0,0.0,0.0,0.0
06073017061,Census Tract 170.61; San Diego County; California,3335.0,612.0,614.0,183.50824587706143,184.1079460269865,3.0,3.0,4.88599348534202,4.901960784313726
06073017062,Census Tract 170.62; San Diego County; California,4976.0,1119.0,1011.0,224.87942122186496,203.17524115755623,0.0,0.0,0.0,0.0
06073017063,Census Tract 170.63; San Diego County; California,4346.0,609.0,429.0,140.12885411872986,98.71145881270134,0.0,0.0,0.0,0.0
06073017064,Census Tract 170.64; San Diego County; California,8518.0,1935.0,1799.0,227.1660014087814,211.19981216247945,0.0,0.0,0.0,0.0
06073017065,Census Tract 170.65; San Diego County; California,10060.0,2580.0,1287.0,256.4612326043738,127.9324055666004,0.0,0.0,0.0,0.0
06073017066,Census Tract 170.66; San Diego County; California,5405.0,574.0,575.0,106.19796484736356,106.38297872340424,0.0,0.0,0.0,0.0
06073017067,Census Tract 170.67; San Diego County; California,2894.0,524.0,396.0,181.06427090532137,136.83483068417416,6.0,6.0,15.151515151515152,11.450381679389313
06073017068,Census Tract 170.68; San Diego County; California,4736.0,945.0,644.0,199.53547297297297,135.97972972972974,2.0,2.0,3.1055900621118013,2.1164021164021163
06073017069,Census Tract 170.69; San Diego County; California,2337.0,453.0,407.0,193.8382541720154,174.15489944373127,3.0,3.0,7.371007371007371,6.622516556291391
06073017070,Census Tract 170.70; San Diego County; California,5322.0,1310.0,1183.0,246.14806463735437,222.28485531754976,0.0,0.0,0.0,0.0
06073017071,Census Tract 170.71; San Diego County; California,5485.0,1195.0,961.0,217.8669097538742,175.20510483135826,20.0,20.0,20.81165452653486,16.736401673640167
06073017104,Census Tract 171.04; San Diego County; California,3748.0,630.0,587.0,168.08964781216648,156.61686232657416,6.0,6.0,10.221465076660989,9.523809523809524
06073017106,Census Tract 171.06; San Diego County; California,4331.0,719.0,574.0,166.01246825213576,132.53290233202495,11.0,11.0,19.16376306620209,15.299026425591098
06073017107,Census Tract 171.07; San Diego County; California,3146.0,650.0,491.0,206.61157024793388,156.07120152574697,6.0,6.0,12.219959266802444,9.23076923076923
06073017108,Census Tract 171.08; San Diego County; California,4336.0,742.0,544.0,171.12546125461256,125.46125461254611,6.0,6.0,11.029411764705882,8.086253369272237
06073017109,Census Tract 171.09; San Diego County; California,6400.0,1378.0,1120.0,215.3125,175.0,16.0,16.0,14.285714285714286,11.611030478955007
06073017111,Census Tract 171.11; San Diego County; California,4321.0,675.0,278.0,156.2138393890303,64.33695903725989,7.0,7.0,25.179856115107913,10.37037037037037
06073017112,Census Tract 171.12; San Diego County; California,2268.0,618.0,501.0,272.4867724867725,220.8994708994709,0.0,0.0,0.0,0.0
06073017113,Census Tract 171.13; San Diego County; California,5544.0,1538.0,1191.0,277.41702741702744,214.82683982683983,3.0,3.0,2.5188916876574305,1.9505851755526658
06073017201,Census Tract 172.01; San Diego County; California,2266.0,111.0,131.0,48.98499558693734,57.81112091791704,6.0,6.0,45.80152671755725,54.054054054054056
06073017202,Census Tract 172.02; San Diego County; California,1655.0,184.0,132.0,111.17824773413898,79.75830815709969,5.0,5.0,37.878787878787875,27.17391304347826
06073017303,Census Tract 173.03; San Diego County; California,3582.0,725.0,535.0,202.4008933556672,149.35790061418203,12.0,12.0,22.429906542056074,16.551724137931036
06073017305,Census Tract 173.05; San Diego County; California,3344.0,434.0,386.0,129.7846889952153,115.43062200956938,0.0,0.0,0.0,0.0
06073017306,Census Tract 173.06; San Diego County; California,2564.0,350.0,277.0,136.50546021840873,108.03432137285492,1.0,1.0,3.6101083032490973,2.857142857142857
06073017307,Census Tract 173.07; San Diego County; California,2158.0,263.0,245.0,121.87210379981464,113.53104726598704,13.0,13.0,53.06122448979592,49.42965779467681
06073017308,Census Tract 173.08; San Diego County; California,2288.0,243.0,240.0,106.2062937062937,104.8951048951049,10.0,10.0,41.666666666666664,41.1522633744856
06073017403,Census Tract 174.03; San Diego County; California,4339.0,552.0,398.0,127.21825305369902,91.72620419451486,9.0,9.0,22.613065326633166,16.304347826086957
06073017405,Census Tract 174.05; San Diego County; California,4446.0,1034.0,651.0,232.5686009896536,146.42375168690958,2.0,2.0,3.0721966205837172,1.9342359767891684
06073017406,Census Tract 174.06; San Diego County; California,2929.0,297.0,220.0,101.39979515192898,75.11095937179925,0.0,0.0,0.0,0.0
06073017407,Census Tract 174.07; San Diego County; California,3282.0,556.0,441.0,169.40889701401585,134.36928702010968,4.0,4.0,9.070294784580499,7.194244604316546
06073017408,Census Tract 174.08; San Diego County; California,2530.0,181.0,168.0,71.54150197628458,66.40316205533597,0.0,0.0,0.0,0.0
06073017501,Census Tract 175.01; San Diego County; California,2750.0,189.0,140.0,68.72727272727273,50.90909090909091,20.0,20.0,142.85714285714286,105.82010582010582
06073017502,Census Tract 175.02; San Diego County; California,3371.0,503.0,339.0,149.2138831207357,100.56363097003856,6.0,6.0,17.699115044247787,11.928429423459244
06073017601,Census Tract 176.01; San Diego County; California,5221.0,820.0,567.0,157.05803485922235,108.59988507948668,6.0,6.0,10.582010582010582,7.317073170731708
06073017603,Census Tract 176.03; San Diego County; California,2941.0,499.0,447.0,169.67018021081265,151.98911934716082,5.0,5.0,11.185682326621924,10.02004008016032
06073017605,Census Tract 176.05; San Diego County; California,3745.0,886.0,696.0,236.58210947930573,185.84779706275037,7.0,7.0,10.057471264367816,7.900677200902934
06073017606,Census Tract 176.06; San Diego County; California,3600.0,422.0,435.0,117.22222222222224,120.83333333333331,11.0,11.0,25.28735632183908,26.066350710900473
06073017701,Census Tract 177.01; San Diego County; California,5706.0,549.0,462.0,96.21451104100946,80.96740273396425,9.0,9.0,19.48051948051948,16.39344262295082
06073017702,Census Tract 177.02; San Diego County; California,3264.0,268.0,241.0,82.1078431372549,73.83578431372548,4.0,4.0,16.597510373443985,14.925373134328359
06073017801,Census Tract 178.01; San Diego County; California,7195.0,884.0,854.0,122.86309937456566,118.69353717859624,29.0,29.0,33.95784543325527,32.80542986425339
06073017808,Census Tract 178.08; San Diego County; California,5802.0,920.0,512.0,158.56601172009653,88.24543260944502,2.0,2.0,3.90625,2.1739130434782608
06073017809,Census Tract 178.09; San Diego County; California,2479.0,390.0,316.0,157.3215006050827,127.47075433642598,13.0,13.0,41.139240506329116,33.333333333333336
06073017810,Census Tract 178.10; San Diego County; California,4983.0,846.0,534.0,169.77724262492475,107.16435881998795,4.0,4.0,7.49063670411985,4.7281323877068555
06073017811,Census Tract 178.11; San Diego County; California,6590.0,865.0,390.0,131.25948406676784,59.18057663125949,3.0,3.0,7.6923076923076925,3.468208092485549
06073017813,Census Tract 178.13; San Diego County; California,4551.0,856.0,653.0,188.09052955394415,143.48494836299713,25.0,25.0,38.28483920367535,29.205607476635514
06073017901,Census Tract 179.01; San Diego County; California,3956.0,249.0,151.0,62.94236602628918,38.169868554095046,13.0,13.0,86.09271523178808,52.208835341365464
06073017902,Census Tract 179.02; San Diego County; California,2869.0,423.0,239.0,147.43813175322413,83.30428720808644,1.0,1.0,4.184100418410042,2.3640661938534278
06073018000,Census Tract 180; San Diego County; California,3451.0,364.0,189.0,105.47667342799188,54.766734279918865,12.0,12.0,63.492063492063494,32.967032967032964
